Dataset,Fold,Variant,Training_MMRE,Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP,AFP,Enquiry,Interface,Added,Changed,Deleted,Resource,Duration,AdjFactor,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,TeamExp,ManagerExp,YearEnd,Length,Transactions,Entities,PointsNonAdjust,Adjustment,PointsAjust,Language,Hardware,KSLOC,RAWFP,Actual.duration,Adjusted.function.points,First.estimate,Syear,App,Har,Dba,Ifc,Source,Telonuse,Nlan,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,Size,Time,KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE,TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs,COSMIC_FP,HH_CFP
China,4,FAABE_FULL,1.1079490184783936,0.05397332087159157,0.05512848496437073,,0.12744992971420288,,,,0.07159006595611572,0.01802344061434269,0.22713519632816315,0.0,,,,0.07605747133493423,0.37064212560653687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,5,ABE_BASE,,0.0833333358168602,0.0833333358168602,,0.0833333358168602,,,,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,5,FAABE_NO_FIREFLY,,0.1111111119389534,0.1111111119389534,,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,5,FAABE_NO_PEARSON,1.143752098083496,0.08974393457174301,0.07869300246238708,,0.0,,,,0.05490294471383095,0.11139807105064392,0.12606891989707947,0.1629321575164795,0.27360743284225464,0.0,0.001758114667609334,0.08132782578468323,0.019567640498280525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,5,FAABE_NO_IWM,1.2799768447875977,0.22524376213550568,0.0,,0.07202060520648956,,,,0.0,0.07931146770715714,0.28205424547195435,0.0,,,,0.09495162218809128,0.24641834199428558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,5,FAABE_FULL,1.2767682075500488,0.1635076403617859,0.09150727093219757,,0.1028381958603859,,,,0.03710934892296791,0.026504259556531906,0.2228391021490097,0.0036860064137727022,,,,0.04941882565617561,0.30258938670158386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,6,ABE_BASE,,0.0833333358168602,0.0833333358168602,,0.0833333358168602,,,,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,6,FAABE_NO_FIREFLY,,0.10000000149011612,0.10000000149011612,,0.10000000149011612,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,6,FAABE_NO_PEARSON,1.0873430967330933,0.0,0.09707310795783997,,0.0,,,,0.0,0.0757080465555191,0.13017301261425018,0.29964175820350647,0.05324717238545418,0.12854623794555664,0.0,0.12367355823516846,0.09193714708089828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,6,FAABE_NO_IWM,1.1152809858322144,0.11702263355255127,0.0,,0.098326176404953,,,,0.05492663010954857,0.06768706440925598,0.13013093173503876,0.02750488556921482,,,0.008625414222478867,0.2752809226512909,0.22049540281295776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,6,FAABE_FULL,1.1061421632766724,0.17166613042354584,0.0,,0.08370146155357361,,,,0.0,0.07360362261533737,0.19388294219970703,0.07328278571367264,,,0.0,0.23996120691299438,0.1639018952846527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,7,ABE_BASE,,0.0833333358168602,0.0833333358168602,,0.0833333358168602,,,,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,7,FAABE_NO_FIREFLY,,0.1111111119389534,0.1111111119389534,,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,7,FAABE_NO_PEARSON,1.115760087966919,0.0,0.09437653422355652,,0.04328291118144989,,,,0.0,0.028601622208952904,0.06727663427591324,0.06866032630205154,0.18185113370418549,0.09432508796453476,0.04371047019958496,0.2859671115875244,0.09194812178611755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,7,FAABE_NO_IWM,1.11555016040802,0.005311320070177317,0.2882341146469116,,0.06032256782054901,,,,0.029573140665888786,0.07723492383956909,0.08548247069120407,0.0,,,,0.2534603774547577,0.2003810703754425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,7,FAABE_FULL,1.110065221786499,0.0,0.16434913873672485,,0.10103601962327957,,,,0.07221757620573044,0.0456407368183136,0.21547473967075348,0.0,,,,0.20514746010303497,0.19613432884216309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,8,ABE_BASE,,0.0833333358168602,0.0833333358168602,,0.0833333358168602,,,,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,8,FAABE_NO_FIREFLY,,0.1111111119389534,0.1111111119389534,,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,8,FAABE_NO_PEARSON,1.2163376808166504,0.1594211906194687,0.030750000849366188,,0.0,,,,0.004062718711793423,0.12304385006427765,0.030428320169448853,0.2499917447566986,0.04602406173944473,0.20793364942073822,0.013261916115880013,0.04089106246829033,0.09419151395559311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,8,FAABE_NO_IWM,1.212104082107544,0.0,0.0665210485458374,,0.059839602559804916,,,,0.18721160292625427,0.045385610312223434,0.0,0.16598327457904816,,,,0.14433711767196655,0.33072173595428467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,8,FAABE_FULL,1.233575701713562,0.18038912117481232,0.060989271849393845,,0.0413806177675724,,,,0.04181341454386711,0.030042201280593872,0.21571841835975647,0.052494436502456665,,,,0.033684730529785156,0.34348782896995544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,9,ABE_BASE,,0.0833333358168602,0.0833333358168602,,0.0833333358168602,,,,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,9,FAABE_NO_FIREFLY,,0.1111111119389534,0.1111111119389534,,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,9,FAABE_NO_PEARSON,1.2278555631637573,0.06241047382354736,0.0,,0.13189677894115448,,,,0.042570117861032486,0.059569887816905975,0.03791283443570137,0.528596818447113,0.01671159826219082,0.05695335194468498,0.020108239725232124,0.038894422352313995,0.004375480581074953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,9,FAABE_NO_IWM,1.2379083633422852,0.10451100021600723,0.0,,0.22774682939052582,,,,0.0,0.03786792978644371,0.19851630926132202,0.006986367516219616,,,,0.20401380956172943,0.22035779058933258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,9,FAABE_FULL,1.2597558498382568,0.0,0.09410358965396881,,0.10913041979074478,,,,0.0194381196051836,0.05032401159405708,0.27744367718696594,0.09255211055278778,,,,0.12099635601043701,0.23601168394088745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,10,ABE_BASE,,0.0833333358168602,0.0833333358168602,,0.0833333358168602,,,,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,10,FAABE_NO_FIREFLY,,0.1111111119389534,0.1111111119389534,,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,,,,0.1111111119389534,0.1111111119389534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,10,FAABE_NO_PEARSON,1.2140538692474365,0.07174564152956009,0.03806319460272789,,0.0,,,,0.02546863444149494,0.05664398521184921,0.16829052567481995,0.061534006148576736,0.1330040991306305,0.18570026755332947,0.0,0.21328051388263702,0.04626919701695442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,10,FAABE_NO_IWM,1.2300057411193848,0.048012133687734604,0.2594054639339447,,0.0,,,,0.005178918596357107,0.06117348372936249,0.06459765136241913,0.19083812832832336,,,,0.08636238425970078,0.2844318747520447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,10,FAABE_FULL,1.2488048076629639,0.12187418341636658,0.1285555511713028,,0.11559164524078369,,,,0.023338040336966515,0.04344935342669487,0.043853968381881714,0.0728638619184494,,,,0.097068190574646,0.3534051775932312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,1,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,1,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,1,FAABE_NO_PEARSON,0.950944721698761,,,,,,,,,,,,,,,,,0.0,0.07649664580821991,0.0,0.1261516958475113,0.06897904723882675,0.09440387785434723,0.015953445807099342,0.0,0.0344955176115036,0.0,0.06733808666467667,0.050916679203510284,0.0,0.0,0.06978440284729004,0.39548057317733765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,1,FAABE_NO_IWM,1.4324796199798584,,,,,,,,,,,,,,,,,,0.6617878675460815,,,,,,,,,,,0.02307908795773983,,,0.31513312458992004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,1,FAABE_FULL,1.6323328018188477,,,,,,,,,,,,,,,,,,0.0016876988811418414,,,,,,,,,,,0.9568702578544617,,,0.041442058980464935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,2,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,2,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,2,FAABE_NO_PEARSON,0.9578884243965149,,,,,,,,,,,,,,,,,0.021326685324311256,0.06328637897968292,0.077998086810112,0.23931081593036652,0.03601205348968506,0.0,0.08844029903411865,0.008673610165715218,0.0,0.10472673922777176,0.0,0.0,0.07226704806089401,0.03996971249580383,0.0,0.24798862636089325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,2,FAABE_NO_IWM,1.5728834867477417,,,,,,,,,,,,,,,,,,0.5727553367614746,,,,,,,,,,,0.013619204983115196,,,0.4136255085468292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,2,FAABE_FULL,1.9945597648620605,,,,,,,,,,,,,,,,,,0.0015722491079941392,,,,,,,,,,,0.846392035484314,,,0.15203575789928436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,3,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,3,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,0.3333333432674408,,,,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,3,FAABE_NO_PEARSON,1.0451273918151855,,,,,,,,,,,,,,,,,0.01690101996064186,0.11131780594587326,0.0,0.17315484583377838,0.17504076659679413,0.0027371812611818314,0.02903142385184765,0.0,0.0,0.0,0.0,0.060471970587968826,0.01907631941139698,0.01379366684705019,0.014299836941063404,0.3841751515865326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,3,FAABE_NO_IWM,1.457000732421875,,,,,,,,,,,,,,,,,,0.16166521608829498,,,,,,,,0.1691795438528061,,,,,,0.6691552400588989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,3,FAABE_FULL,1.3726187944412231,,,,,,,,,,,,,,,,,,0.1751014143228531,,,,,,,,0.18712885677814484,,,,,,0.6377697587013245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,4,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,4,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,4,FAABE_NO_PEARSON,1.0031249523162842,,,,,,,,,,,,,,,,,0.06598309427499771,0.06811293214559555,0.0,0.27594447135925293,0.08620492368936539,0.0607251301407814,0.0,0.0,0.0,0.0,0.04174269363284111,0.09431836754083633,0.0493636280298233,0.0,0.0,0.25760483741760254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,4,FAABE_NO_IWM,1.4881881475448608,,,,,,,,,,,,,,,,,,0.5692909955978394,,,,,,,,,,,,,,0.43070897459983826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,4,FAABE_FULL,1.4601988792419434,,,,,,,,,,,,,,,,,,0.4237716794013977,,,,,,,,,,,,,,0.5762283205986023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,5,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,5,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,5,FAABE_NO_PEARSON,1.1583725214004517,,,,,,,,,,,,,,,,,0.0,0.055864784866571426,0.0,0.24166631698608398,0.051282551139593124,0.0,0.14128084480762482,0.0,0.007243459578603506,0.08288968354463577,0.10209923982620239,0.0,0.0,0.0,0.0,0.3176731765270233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,5,FAABE_NO_IWM,1.1884634494781494,,,,,,,,,,,,,,,,,,0.2605281174182892,,,,,,,,,,,0.0042224302887916565,,,0.7352494597434998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,5,FAABE_FULL,1.2998909950256348,,,,,,,,,,,,,,,,,,0.2740737497806549,,,,,,,,,,,0.004160856828093529,,,0.7217653393745422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,6,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,6,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,6,FAABE_NO_PEARSON,1.0723681449890137,,,,,,,,,,,,,,,,,0.06347502022981644,0.04704703763127327,0.10606850683689117,0.2902192175388336,0.04005562141537666,0.0,0.03568463400006294,0.0,0.005262534134089947,0.0,0.06416648626327515,0.0,0.08297436684370041,0.041279908269643784,0.0,0.22376659512519836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,6,FAABE_NO_IWM,1.4078716039657593,,,,,,,,,,,,,,,,,,0.01131860539317131,,,,,,,,,,,0.5153079032897949,,,0.47337353229522705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,6,FAABE_FULL,1.318748116493225,,,,,,,,,,,,,,,,,,0.5688686370849609,,,,,,,,,,,0.015310353599488735,,,0.4158209264278412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,7,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,7,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,7,FAABE_NO_PEARSON,1.189692735671997,,,,,,,,,,,,,,,,,0.014337610453367233,0.1013292595744133,0.050315164029598236,0.23799362778663635,0.08828923106193542,0.0,0.01293839979916811,0.020566066727042198,0.050666168332099915,0.0,0.032642461359500885,0.0,0.12422242015600204,0.0,0.0,0.2666996121406555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,7,FAABE_NO_IWM,1.3890869617462158,,,,,,,,,,,,,,,,,,0.6069272756576538,,,,,,,,,,,0.004465253092348576,,,0.3886074423789978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,7,FAABE_FULL,1.5169026851654053,,,,,,,,,,,,,,,,,,0.5519750118255615,,,,,,,,,,,0.003672961378470063,,,0.44435203075408936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,8,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,8,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,8,FAABE_NO_PEARSON,1.055552363395691,,,,,,,,,,,,,,,,,0.05755610391497612,0.0968308076262474,0.007118612062186003,0.3157352805137634,0.0966278612613678,0.0,0.02053035795688629,0.01875479519367218,0.0,0.011496578343212605,0.0,1.9278935724287294e-05,0.09944846481084824,0.0,0.0,0.2758818566799164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,8,FAABE_NO_IWM,1.3900529146194458,,,,,,,,,,,,,,,,,,0.5476505160331726,,,,,,,,,,,0.003971985075622797,,,0.4483775496482849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,8,FAABE_FULL,1.4627853631973267,,,,,,,,,,,,,,,,,,0.13439583778381348,,,,,,,,,,,0.007283447775989771,,,0.8583207130432129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,9,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,9,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,9,FAABE_NO_PEARSON,0.9890024662017822,,,,,,,,,,,,,,,,,0.0,0.03689435124397278,0.07251634448766708,0.09385209530591965,0.0172598697245121,0.0,0.06830023229122162,0.0,0.20237314701080322,0.0,0.06615780293941498,0.07354321330785751,0.0,0.04387699067592621,0.11880284547805786,0.20642314851284027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,9,FAABE_NO_IWM,1.3043887615203857,,,,,,,,,,,,,,,,,,0.0141457449644804,,,,,0.364088773727417,,,,,,0.06730012595653534,,,0.5544654130935669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,9,FAABE_FULL,1.2384177446365356,,,,,,,,,,,,,,,,,,0.0036171458195894957,,,,,0.7758796811103821,,,,,,0.019895056262612343,,,0.20060813426971436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,10,ABE_BASE,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,10,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,0.3333333432674408,,,,,,,,,,,0.3333333432674408,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,10,FAABE_NO_PEARSON,1.099692702293396,,,,,,,,,,,,,,,,,0.03418910130858421,0.09003781527280807,0.0,0.25111857056617737,0.1733996719121933,0.006013044156134129,0.0,0.02360341139137745,0.0,0.04694793000817299,0.010662315413355827,0.03394624590873718,0.0,0.0,0.016162298619747162,0.3139195740222931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
