Dataset,Fold,Variant,Iteration,Best_Training_MMRE
Albrecht,1,FAABE_NO_PEARSON,0,0.8228304982185364
Albrecht,1,FAABE_NO_PEARSON,1,0.7438368201255798
Albrecht,1,FAABE_NO_PEARSON,2,0.6859800815582275
Albrecht,1,FAABE_NO_PEARSON,3,0.6604982018470764
Albrecht,1,FAABE_NO_PEARSON,4,0.6309726238250732
Albrecht,1,FAABE_NO_PEARSON,5,0.6075044870376587
Albrecht,1,FAABE_NO_PEARSON,6,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,7,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,8,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,9,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,10,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,11,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,12,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,13,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,14,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,15,0.5900586247444153
Albrecht,1,FAABE_NO_PEARSON,16,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,17,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,18,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,19,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,20,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,21,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,22,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,23,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,24,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,25,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,26,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,27,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,28,0.5890502333641052
Albrecht,1,FAABE_NO_PEARSON,29,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,30,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,31,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,32,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,33,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,34,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,35,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,36,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,37,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,38,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,39,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,40,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,41,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,42,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,43,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,44,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,45,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,46,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,47,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,48,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,49,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,50,0.5623096227645874
Albrecht,1,FAABE_NO_PEARSON,51,0.5623096227645874
